#====================================================
#   t = 4.5     rho_bar = 0.7     Viscosity = 0.1
#====================================================
#x              rho
#====================================================
0               0.700031
0.001001        0.700029
0.002002        0.700027
0.003003        0.700026
0.004004        0.700024
0.00500501      0.700023
0.00600601      0.700022
0.00700701      0.700021
0.00800801      0.70002
0.00900901      0.700018
0.01001         0.700017
0.011011        0.700016
0.012012        0.700015
0.013013        0.700015
0.014014        0.700014
0.015015        0.700013
0.016016        0.700012
0.017017        0.700012
0.018018        0.700011
0.019019        0.70001
0.02002         0.70001
0.021021        0.700009
0.022022        0.700009
0.023023        0.700008
0.024024        0.700008
0.025025        0.700007
0.026026        0.700007
0.027027        0.700006
0.028028        0.700006
0.029029        0.700006
0.03003         0.700005
0.031031        0.700005
0.032032        0.700005
0.033033        0.700004
0.034034        0.700004
0.035035        0.700004
0.036036        0.700004
0.037037        0.700003
0.038038        0.700003
0.039039        0.700003
0.04004         0.700003
0.041041        0.700003
0.042042        0.700002
0.043043        0.700002
0.044044        0.700002
0.045045        0.700002
0.046046        0.700002
0.047047        0.700002
0.048048        0.700002
0.049049        0.700002
0.0500501       0.700001
0.0510511       0.700001
0.0520521       0.700001
0.0530531       0.700001
0.0540541       0.700001
0.0550551       0.700001
0.0560561       0.700001
0.0570571       0.700001
0.0580581       0.700001
0.0590591       0.700001
0.0600601       0.700001
0.0610611       0.700001
0.0620621       0.700001
0.0630631       0.700001
0.0640641       0.700001
0.0650651       0.700001
0.0660661       0.7
0.0670671       0.7
0.0680681       0.7
0.0690691       0.7
0.0700701       0.7
0.0710711       0.7
0.0720721       0.7
0.0730731       0.7
0.0740741       0.7
0.0750751       0.7
0.0760761       0.7
0.0770771       0.7
0.0780781       0.7
0.0790791       0.7
0.0800801       0.7
0.0810811       0.7
0.0820821       0.7
0.0830831       0.7
0.0840841       0.7
0.0850851       0.7
0.0860861       0.7
0.0870871       0.7
0.0880881       0.7
0.0890891       0.7
0.0900901       0.7
0.0910911       0.7
0.0920921       0.7
0.0930931       0.7
0.0940941       0.7
0.0950951       0.7
0.0960961       0.7
0.0970971       0.7
0.0980981       0.7
0.0990991       0.7
0.1001          0.7
0.101101        0.7
0.102102        0.7
0.103103        0.7
0.104104        0.7
0.105105        0.7
0.106106        0.7
0.107107        0.7
0.108108        0.7
0.109109        0.7
0.11011         0.7
0.111111        0.7
0.112112        0.7
0.113113        0.7
0.114114        0.7
0.115115        0.7
0.116116        0.7
0.117117        0.7
0.118118        0.7
0.119119        0.7
0.12012         0.7
0.121121        0.700001
0.122122        0.700002
0.123123        0.700004
0.124124        0.700008
0.125125        0.700018
0.126126        0.700039
0.127127        0.700085
0.128128        0.700182
0.129129        0.700392
0.13013         0.700841
0.131131        0.701793
0.132132        0.703784
0.133133        0.70782
0.134134        0.71552
0.135135        0.728682
0.136136        0.7473
0.137137        0.766782
0.138138        0.77941
0.139139        0.781311
0.14014         0.776219
0.141141        0.770735
0.142142        0.768355
0.143143        0.768887
0.144144        0.770575
0.145145        0.771868
0.146146        0.772154
0.147147        0.771687
0.148148        0.771037
0.149149        0.770609
0.15015         0.770484
0.151151        0.770531
0.152152        0.770583
0.153153        0.77055
0.154154        0.770434
0.155155        0.770281
0.156156        0.770139
0.157157        0.770025
0.158158        0.769932
0.159159        0.769846
0.16016         0.769754
0.161161        0.769653
0.162162        0.769548
0.163163        0.769441
0.164164        0.769337
0.165165        0.769235
0.166166        0.769135
0.167167        0.769034
0.168168        0.768933
0.169169        0.768831
0.17017         0.768729
0.171171        0.768626
0.172172        0.768524
0.173173        0.768423
0.174174        0.768321
0.175175        0.768219
0.176176        0.768117
0.177177        0.768016
0.178178        0.767914
0.179179        0.767812
0.18018         0.76771
0.181181        0.767608
0.182182        0.767507
0.183183        0.767405
0.184184        0.767303
0.185185        0.767201
0.186186        0.767099
0.187187        0.766998
0.188188        0.766896
0.189189        0.766794
0.19019         0.766692
0.191191        0.766591
0.192192        0.766489
0.193193        0.766387
0.194194        0.766285
0.195195        0.766184
0.196196        0.766082
0.197197        0.76598
0.198198        0.765879
0.199199        0.765777
0.2002          0.765675
0.201201        0.765573
0.202202        0.765472
0.203203        0.76537
0.204204        0.765268
0.205205        0.765167
0.206206        0.765065
0.207207        0.764963
0.208208        0.764862
0.209209        0.76476
0.21021         0.764658
0.211211        0.764557
0.212212        0.764455
0.213213        0.764353
0.214214        0.764252
0.215215        0.76415
0.216216        0.764049
0.217217        0.763947
0.218218        0.763845
0.219219        0.763744
0.22022         0.763642
0.221221        0.763541
0.222222        0.763439
0.223223        0.763338
0.224224        0.763236
0.225225        0.763134
0.226226        0.763033
0.227227        0.762931
0.228228        0.76283
0.229229        0.762728
0.23023         0.762627
0.231231        0.762525
0.232232        0.762424
0.233233        0.762322
0.234234        0.762221
0.235235        0.762119
0.236236        0.762018
0.237237        0.761916
0.238238        0.761815
0.239239        0.761713
0.24024         0.761612
0.241241        0.76151
0.242242        0.761409
0.243243        0.761307
0.244244        0.761206
0.245245        0.761104
0.246246        0.761003
0.247247        0.760902
0.248248        0.7608
0.249249        0.760699
0.25025         0.760597
0.251251        0.760496
0.252252        0.760395
0.253253        0.760293
0.254254        0.760192
0.255255        0.760091
0.256256        0.759989
0.257257        0.759888
0.258258        0.759786
0.259259        0.759685
0.26026         0.759584
0.261261        0.759482
0.262262        0.759381
0.263263        0.75928
0.264264        0.759179
